"";"OldVernacular";"OldScientificName";"Oldgenus";"Oldspecies";"TreeID";"SampleID";"RDMC";"RootAverageLenght";"RSL";"BarkTh";"PetioleL";"LeafThickness";"LeafArea";"FreshWeight";"DryWeight";"LDMC";"SLA";"Dispers";"Deciduousness";"SPAD";"Filled";"Operator";"Rootdryweight";"Rootfreshweight";"RootsArea";"RSA";"field_name";"genus";"species";"MeanDBH";"N";"Roots_length";"meanWD";"sdWD";"levelWD";"nInd";"family"
"216";"Balie";"Newbouldia laevis";"Newbouldia";"laevis";"C";"3";232,911392405063;NA;0,202445652173913;0,67;11,2;0,2;67329;11,48;3938;343,03;17,0972574911122;"3";"2";60,2;NA;"Vincyane";368;1,58;1369,943;3,72267119565217;"balie";"Newbouldia";"laevis";148,658256880734;436;74,5;0,565745691358025;0,123401724247162;"family";25;"Bignoniaceae"
"217";"Pore pore";"Sterculia tragacantha";"Sterculia";"tragacantha";"A";"1";288,888888888889;NA;0,913338301282051;0,47;2,6;0,7;4766;1,05;521;496,19;9,14779270633397;"3";"1";44,4;NA;"Vincyane";312;1,08;2078,808;6,66284615384615;"pore_pore";"Sterculia";"tragacantha";219,032786885246;183;284,96155;0,404821666666667;0,0941339098036177;"genus";40;"Malvaceae"
"218";"Pore pore";"Sterculia tragacantha";"Sterculia";"tragacantha";"A";"2";275,280898876404;NA;0,809000489795918;0,68;3,5;0,6;8941;2,09;1016;486,12;8,8001968503937;"3";"1";46,5;NA;"Vincyane";245;0,89;1559,916;6,36700408163265;"pore_pore";"Sterculia";"tragacantha";219,032786885246;183;198,20512;0,404821666666667;0,0941339098036177;"genus";40;"Malvaceae"
"219";"Pore pore";"Sterculia tragacantha";"Sterculia";"tragacantha";"A";"3";79,4701986754967;NA;0,8957265;0,6;3,9;0,7;9883;1,99;1034;519,6;9,55802707930368;"3";"1";47,7;NA;"Vincyane";120;1,51;859,1;7,15916666666667;"pore_pore";"Sterculia";"tragacantha";219,032786885246;183;107,48718;0,404821666666667;0,0941339098036177;"genus";40;"Malvaceae"
"220";"Pore pore";"Sterculia tragacantha";"Sterculia";"tragacantha";"B";"1";258,297872340425;NA;0,677522899505766;1,02;1,52;0,4;6890;0,95;552;581,05;12,481884057971;"3";"1";42,3;NA;"Vincyane";607;2,35;3878,939;6,39034431630972;"pore_pore";"Sterculia";"tragacantha";219,032786885246;183;411,2564;0,404821666666667;0,0941339098036177;"genus";40;"Malvaceae"
"221";"Pore pore";"Sterculia tragacantha";"Sterculia";"tragacantha";"B";"2";294,736842105263;NA;1,20375455357143;0,95;3,7;0,6;12600;1,78;832;467,42;15,1442307692308;"3";"1";41,6;NA;"Vincyane";56;0,19;448,266;8,00475;"pore_pore";"Sterculia";"tragacantha";219,032786885246;183;67,410255;0,404821666666667;0,0941339098036177;"genus";40;"Malvaceae"
"222";"Pore pore";"Sterculia tragacantha";"Sterculia";"tragacantha";"B";"3";915,909090909091;NA;0,585098957816377;0,62;4,2;0,4;13224;1,87;857;458,29;15,4305717619603;"3";"1";42,9;NA;"Vincyane";403;0,44;2272,724;5,63951364764268;"pore_pore";"Sterculia";"tragacantha";219,032786885246;183;235,79488;0,404821666666667;0,0941339098036177;"genus";40;"Malvaceae"
"223";"Pore pore";"Sterculia tragacantha";"Sterculia";"tragacantha";"C";"1";271,830985915493;NA;0,552411347150259;0,81;3,2;0,3;5787;0,81;285;351,85;20,3052631578947;"3";"1";41,3;NA;"Vincyane";193;0,71;900,393;4,66524870466321;"pore_pore";"Sterculia";"tragacantha";219,032786885246;183;106,61539;0,404821666666667;0,0941339098036177;"genus";40;"Malvaceae"
"224";"Pore pore";"Sterculia tragacantha";"Sterculia";"tragacantha";"C";"2";296,969696969697;NA;1,13775510204082;0,73;2,3;0,4;7541;1,45;523;360,69;14,4187380497132;"3";"1";38,6;NA;"Vincyane";98;0,33;804,048;8,20457142857143;"pore_pore";"Sterculia";"tragacantha";219,032786885246;183;111,5;0,404821666666667;0,0941339098036177;"genus";40;"Malvaceae"
"225";"Pore pore";"Sterculia tragacantha";"Sterculia";"tragacantha";"C";"3";261,029411764706;NA;1,15529070422535;0,8;4,3;0,4;11349;2,18;830;380,73;13,6734939759036;"3";"1";46,1;NA;"Vincyane";355;1,36;3027,529;8,52825070422535;"pore_pore";"Sterculia";"tragacantha";219,032786885246;183;410,1282;0,404821666666667;0,0941339098036177;"genus";40;"Malvaceae"
"226";"Kekemi";"Diospyros viridicans";"Diospyros";"viridicans";"A";"1";400;NA;1,64134625;0,4;0,5;0,3;3266;0,55;285;518,18;11,459649122807;"3";"2";34,6;NA;"Vincyane";160;0,4;1607,704;10,04815;"kekemi";"Diospyros";"viridicans";144,507692307692;65;262,6154;0,683275126262626;0,0941339098036177;"genus";132;"Ebenaceae"
"227";"Kekemi";"Diospyros viridicans";"Diospyros";"viridicans";"A";"2";425,274725274725;NA;0,82581330749354;0,35;1,5;0,3;3890;0,74;367;495,95;10,5994550408719;"3";"2";55,6;NA;"Vincyane";387;0,91;2377,641;6,14377519379845;"kekemi";"Diospyros";"viridicans";144,507692307692;65;319,58975;0,683275126262626;0,0941339098036177;"genus";132;"Ebenaceae"
"228";"Kekemi";"Diospyros viridicans";"Diospyros";"viridicans";"A";"3";363,076923076923;NA;0,639450275423729;0,47;1,2;0,4;4286;0,79;373;472,15;11,4906166219839;"3";"2";63,1;NA;"Vincyane";472;1,3;3034,874;6,42981779661017;"kekemi";"Diospyros";"viridicans";144,507692307692;65;301,82053;0,683275126262626;0,0941339098036177;"genus";132;"Ebenaceae"
"229";"Kekemi";"Diospyros viridicans";"Diospyros";"viridicans";"B";"1";508,8;NA;0,317912421383648;0,77;1,2;0,4;4153;0,97;272;280,41;15,2683823529412;"3";"2";57,4;NA;"Vincyane";636;1,25;2173,991;3,4182248427673;"kekemi";"Diospyros";"viridicans";144,507692307692;65;202,1923;0,683275126262626;0,0941339098036177;"genus";132;"Ebenaceae"
"230";"Kekemi";"Diospyros viridicans";"Diospyros";"viridicans";"B";"2";504,132231404959;NA;0,208680114754098;0,73;1,3;0,3;5115;1,21;323;266,94;15,8359133126935;"3";"2";49,1;NA;"Vincyane";610;1,21;1424,422;2,33511803278689;"kekemi";"Diospyros";"viridicans";144,507692307692;65;127,29487;0,683275126262626;0,0941339098036177;"genus";132;"Ebenaceae"
"231";"Kekemi";"Diospyros viridicans";"Diospyros";"viridicans";"B";"3";560,869565217391;NA;1,25829852713178;0,75;1,6;0,5;5911;1,38;510;369,57;11,5901960784314;"3";"2";66,1;NA;"Vincyane";129;0,23;858,396;6,65423255813953;"kekemi";"Diospyros";"viridicans";144,507692307692;65;162,32051;0,683275126262626;0,0941339098036177;"genus";132;"Ebenaceae"
"232";"Kekemi";"Diospyros viridicans";"Diospyros";"viridicans";"C";"1";400;NA;0,2938701796875;0,3;1,5;0,3;2882;0,55;201;365,45;14,3383084577114;"3";"2";42,5;NA;"Vincyane";128;0,32;419,341;3,2761015625;"kekemi";"Diospyros";"viridicans";144,507692307692;65;37,615383;0,683275126262626;0,0941339098036177;"genus";132;"Ebenaceae"
"233";"Kekemi";"Diospyros viridicans";"Diospyros";"viridicans";"C";"2";800;NA;0,259704402777778;0,29;1,5;0,4;3945;0,97;362;373,2;10,8977900552486;"3";"2";47,3;NA;"Vincyane";144;0,18;498,393;3,4610625;"kekemi";"Diospyros";"viridicans";144,507692307692;65;37,397434;0,683275126262626;0,0941339098036177;"genus";132;"Ebenaceae"
"234";"Kekemi";"Diospyros viridicans";"Diospyros";"viridicans";"C";"3";430;NA;0,335022868217054;0,26;1,8;0,4;3775;0,87;324;372,41;11,6512345679012;"3";"2";46,8;NA;"Vincyane";129;0,3;465,951;3,61202325581395;"kekemi";"Diospyros";"viridicans";144,507692307692;65;43,21795;0,683275126262626;0,0941339098036177;"genus";132;"Ebenaceae"
"235";"Banaye heudeloti";"Trichilia heudelotii";"Trichilia";"heudelotii";"A";"1";398,148148148148;NA;0,489862837209302;0,35;12,7;0,3;32006;4,37;1805;413,04;17,7318559556787;"3";"2";65,8;NA;"Vincyane";215;0,54;976,434;4,54155348837209;"banaye";"Trichilia";"monadelpha";164,118421052632;76;105,32051;0,481;0,0708232617216773;"species";2;"Meliaceae"
"236";"Banaye heudeloti";"Trichilia heudelotii";"Trichilia";"heudelotii";"A";"2";385,616438356164;NA;0,280525577264654;0,33;13,5;0,4;55613;7,85;3211;409,04;17,3195266272189;"3";"2";57,3;NA;"Vincyane";563;1,46;1943,756;3,4524973357016;"banaye";"Trichilia";"monadelpha";164,118421052632;76;157,9359;0,481;0,0708232617216773;"species";2;"Meliaceae"
"237";"Banaye heudeloti";"Trichilia heudelotii";"Trichilia";"heudelotii";"A";"3";387,719298245614;NA;0,507541466063348;0,39;11,5;0,3;46081;7,14;3155;441,88;14,605705229794;"3";"2";70,4;NA;"Vincyane";221;0,57;973,686;4,40581900452489;"banaye";"Trichilia";"monadelpha";164,118421052632;76;112,166664;0,481;0,0708232617216773;"species";2;"Meliaceae"
"238";"Banaye heudeloti";"Trichilia heudelotii";"Trichilia";"heudelotii";"B";"1";657,142857142857;NA;0,653195821256039;0,34;5,8;0,4;22238;4,18;1804;431,58;12,3270509977827;"3";"2";64,4;NA;"Vincyane";414;0,63;2295,661;5,54507487922705;"banaye";"Trichilia";"monadelpha";164,118421052632;76;270,42307;0,481;0,0708232617216773;"species";2;"Meliaceae"
"239";"Banaye heudeloti";"Trichilia heudelotii";"Trichilia";"heudelotii";"B";"2";669,565217391304;NA;0,930153181818182;0,3;7,7;0,4;35616;7,22;3056;423,27;11,6544502617801;"3";"2";64;NA;"Vincyane";154;0,23;1070,914;6,95398701298701;"banaye";"Trichilia";"monadelpha";164,118421052632;76;143,24359;0,481;0,0708232617216773;"species";2;"Meliaceae"
"240";"Banaye heudeloti";"Trichilia heudelotii";"Trichilia";"heudelotii";"B";"3";680,487804878049;NA;0,742119283154122;0,31;8,7;0,5;39642;8,3;3438;414,22;11,5305410122164;"3";"2";65;NA;"Vincyane";279;0,41;1684,007;6,03586738351254;"banaye";"Trichilia";"monadelpha";164,118421052632;76;207,05128;0,481;0,0708232617216773;"species";2;"Meliaceae"
"241";"Banaye heudeloti";"Trichilia heudelotii";"Trichilia";"heudelotii";"C";"1";700;NA;0,904662934362934;0,29;13,3;0,3;57285;9,44;2328;246,61;24,6069587628866;"3";"2";40,3;NA;"Vincyane";259;0,37;1380,757;5,33110810810811;"banaye";"Trichilia";"monadelpha";164,118421052632;76;234,3077;0,481;0,0708232617216773;"species";2;"Meliaceae"
"242";"Banaye heudeloti";"Trichilia heudelotii";"Trichilia";"heudelotii";"C";"2";359,183673469388;NA;0,489073409090909;0,31;8,5;0,2;20905;2,49;661;265,46;31,6263237518911;"3";"2";32,2;NA;"Vincyane";176;0,49;737,954;4,19292045454545;"banaye";"Trichilia";"monadelpha";164,118421052632;76;86,07692;0,481;0,0708232617216773;"species";2;"Meliaceae"
"243";"Banaye heudeloti";"Trichilia heudelotii";"Trichilia";"heudelotii";"C";"3";653,333333333333;NA;0,770800612244898;0,31;10,4;0,3;52888;7,03;2413;343,24;21,9179444674679;"3";"2";40,5;NA;"Vincyane";98;0,15;459,816;4,692;"banaye";"Trichilia";"monadelpha";164,118421052632;76;75,53846;0,481;0,0708232617216773;"species";2;"Meliaceae"
"244";"Akatio";"Gambeya africana";"Gambeya";"africana";"A";"1";489,74358974359;NA;0,527990314136126;0,44;1,7;0,2;6138;1,17;541;462,39;11,3456561922366;"3";"2";56,7;NA;"Vincyane";191;0,39;720,121;3,77026701570681;"akatio";"Chrysophyllum";"africanum";447,5;142;100,84615;0,609888888888889;0,0708232617216773;"species";9;"Sapotaceae"
"245";"Akatio";"Gambeya africana";"Gambeya";"africana";"A";"2";516;NA;0,361657728682171;0,43;1,7;0,2;7341;1,07;625;584,11;11,7456;"3";"2";56,6;NA;"Vincyane";129;0,25;384,085;2,97740310077519;"akatio";"Chrysophyllum";"africanum";447,5;142;46,653847;0,609888888888889;0,0708232617216773;"species";9;"Sapotaceae"
"246";"Akatio";"Gambeya africana";"Gambeya";"africana";"A";"3";452,173913043478;NA;0,806582788461538;0,37;1,6;0,4;11036;1,91;799;418,32;13,8122653316646;"3";"2";49,2;NA;"Vincyane";104;0,23;567,449;5,45624038461538;"akatio";"Chrysophyllum";"africanum";447,5;142;83,88461;0,609888888888889;0,0708232617216773;"species";9;"Sapotaceae"
"247";"Akatio";"Gambeya africana";"Gambeya";"africana";"B";"1";469,69696969697;NA;0,594540967741936;0,53;2,3;0,3;4288;0,82;423;515,85;10,1371158392435;"3";"2";61,5;NA;"Vincyane";310;0,66;1331,399;4,29483548387097;"akatio";"Chrysophyllum";"africanum";447,5;142;184,3077;0,609888888888889;0,0708232617216773;"species";9;"Sapotaceae"
"248";"Akatio";"Gambeya africana";"Gambeya";"africana";"B";"2";321,739130434783;NA;0,552408175675676;0,48;2;0,3;6200;1,26;672;533,33;9,22619047619048;"3";"2";60;NA;"Vincyane";148;0,46;658,722;4,45082432432432;"akatio";"Chrysophyllum";"africanum";447,5;142;81,75641;0,609888888888889;0,0708232617216773;"species";9;"Sapotaceae"
"249";"Akatio";"Gambeya africana";"Gambeya";"africana";"B";"3";373,076923076923;NA;0,794078762886598;0,55;1,6;0,3;4603;0,83;474;571,08;9,71097046413502;"3";"2";57,3;NA;"Vincyane";97;0,26;594,607;6,12996907216495;"akatio";"Chrysophyllum";"africanum";447,5;142;77,02564;0,609888888888889;0,0708232617216773;"species";9;"Sapotaceae"
"250";"Akatio";"Gambeya africana";"Gambeya";"africana";"C";"1";495,774647887324;NA;0,343349346590909;0,42;1,2;0,3;5858;0,91;484;531,87;12,103305785124;"3";"2";62,8;NA;"Vincyane";352;0,71;1119,699;3,18096306818182;"akatio";"Chrysophyllum";"africanum";447,5;142;120,85897;0,609888888888889;0,0708232617216773;"species";9;"Sapotaceae"
"251";"Akatio";"Gambeya africana";"Gambeya";"africana";"C";"2";569,444444444444;NA;0,856472780487805;0,51;1,2;0,3;5638;1,04;492;473,08;11,4593495934959;"3";"2";60,6;NA;"Vincyane";205;0,36;1200,6;5,85658536585366;"akatio";"Chrysophyllum";"africanum";447,5;142;175,57692;0,609888888888889;0,0708232617216773;"species";9;"Sapotaceae"
"252";"Akatio";"Gambeya africana";"Gambeya";"africana";"C";"3";480,519480519481;NA;0,296257810810811;0,48;1,9;0,3;16273;3,28;1516;462,2;10,7341688654354;"3";"2";58,3;NA;"Vincyane";370;0,77;1066,987;2,88374864864865;"akatio";"Chrysophyllum";"africanum";447,5;142;109,61539;0,609888888888889;0,0708232617216773;"species";9;"Sapotaceae"
"253";"Kekele";"Holoptelea grandis";"Holoptelea";"grandis";"A";"1";416,627078384798;NA;0,510715427594071;0,29;2,2;0,2;12431;1,68;447;266,07;27,8098434004474;"3";"1";44,6;NA;"Vincyane";1754;4,21;8236,786;4,69600114025086;"kekele";"Holoptelea";"grandis";292,597315436242;149;895,79486;0,594333333333333;0,0708232617216773;"species";3;"Ulmaceae"
"254";"Kekele";"Holoptelea grandis";"Holoptelea";"grandis";"A";"2";309,58904109589;NA;1,17500561946903;0,5;1,9;0,2;9870;1,6;470;293,75;21;"3";"1";44,8;NA;"Vincyane";226;0,73;1592,963;7,04850884955752;"kekele";"Holoptelea";"grandis";292,597315436242;149;265,55127;0,594333333333333;0,0708232617216773;"species";3;"Ulmaceae"
"255";"Kekele";"Holoptelea grandis";"Holoptelea";"grandis";"A";"3";321,875;NA;0,69865569579288;0,31;1,6;0,2;11195;1,67;552;330,54;20,2807971014493;"3";"1";47,4;NA;"Vincyane";309;0,96;1879,33;6,08197411003236;"kekele";"Holoptelea";"grandis";292,597315436242;149;215,88461;0,594333333333333;0,0708232617216773;"species";3;"Ulmaceae"
"256";"Kekele";"Holoptelea grandis";"Holoptelea";"grandis";"B";"1";363,235294117647;NA;0,176528603238866;0,54;1,1;0,2;6147;1,14;367;321,93;16,7493188010899;"3";"1";29,6;NA;"Vincyane";988;2,72;3666,324;3,71085425101215;"kekele";"Holoptelea";"grandis";292,597315436242;149;174,41026;0,594333333333333;0,0708232617216773;"species";3;"Ulmaceae"
"257";"Kekele";"Holoptelea grandis";"Holoptelea";"grandis";"B";"2";329,28870292887;NA;0,369709720457433;0,69;1,1;0,3;6957;1,16;357;307,76;19,4873949579832;"3";"1";33,1;NA;"Vincyane";787;2,39;2956,886;3,75716137229987;"kekele";"Holoptelea";"grandis";292,597315436242;149;290,96155;0,594333333333333;0,0708232617216773;"species";3;"Ulmaceae"
"258";"Kekele";"Holoptelea grandis";"Holoptelea";"grandis";"B";"3";335,897435897436;NA;0,148321145038168;0,78;1;0,3;7161;1,27;378;297,64;18,9444444444444;"3";"1";45,1;NA;"Vincyane";1441;4,29;3516,22;2,44012491325468;"kekele";"Holoptelea";"grandis";292,597315436242;149;213,73077;0,594333333333333;0,0708232617216773;"species";3;"Ulmaceae"
"259";"Kekele";"Holoptelea grandis";"Holoptelea";"grandis";"C";"1";494,736842105263;NA;1,01629840425532;0,49;1,3;0,3;4414;0,67;249;371,64;17,7269076305221;"3";"1";33,7;NA;"Vincyane";188;0,38;1160,567;6,17322872340426;"kekele";"Holoptelea";"grandis";292,597315436242;149;191,0641;0,594333333333333;0,0708232617216773;"species";3;"Ulmaceae"
"260";"Kekele";"Holoptelea grandis";"Holoptelea";"grandis";"C";"2";350;NA;0,423970348432056;0,45;0,9;0,2;5194;0,74;235;317,57;22,1021276595745;"3";"1";42,7;NA;"Vincyane";287;0,82;1147,004;3,99652961672474;"kekele";"Holoptelea";"grandis";292,597315436242;149;121,67949;0,594333333333333;0,0708232617216773;"species";3;"Ulmaceae"
"261";"Kekele";"Holoptelea grandis";"Holoptelea";"grandis";"C";"3";382,692307692308;NA;0,828630301507538;0,52;1,2;0,2;14856;2,26;672;297,35;22,1071428571429;"3";"1";44,6;NA;"Vincyane";199;0,52;1227,938;6,17054271356784;"kekele";"Holoptelea";"grandis";292,597315436242;149;164,89743;0,594333333333333;0,0708232617216773;"species";3;"Ulmaceae"
"262";"Movingui";"Distemonanthus benthamianus";"Distemonanthus";"benthamianus";"A";"1";13333,3333333333;NA;0,2697436;0,25;4,6;0,2;25300;3,3;1477;447,58;17,1293161814489;"2";"2";36,5;NA;"Vincyane";400;0,03;1308,609;3,2715225;"movingui";"Distemonanthus";"benthamianus";224,05504587156;109;107,89744;0,604571428571429;0,0708232617216773;"species";14;"Fabaceae"
"263";"Movingui";"Distemonanthus benthamianus";"Distemonanthus";"benthamianus";"A";"2";292,727272727273;NA;0,293119919254658;0,25;4,6;0,1;24438;3;1412;470,67;17,3073654390935;"2";"2";37,7;NA;"Vincyane";161;0,55;529,199;3,28695031055901;"movingui";"Distemonanthus";"benthamianus";224,05504587156;109;47,192307;0,604571428571429;0,0708232617216773;"species";14;"Fabaceae"
"264";"Movingui";"Distemonanthus benthamianus";"Distemonanthus";"benthamianus";"A";"3";1452,77777777778;NA;0,264548718929254;0,31;3,6;0,2;15386;1,26;797;632,54;19,3048933500627;"2";"2";44,5;NA;"Vincyane";523;0,36;1701,627;3,25358891013384;"movingui";"Distemonanthus";"benthamianus";224,05504587156;109;138,35898;0,604571428571429;0,0708232617216773;"species";14;"Fabaceae"
"265";"Movingui";"Distemonanthus benthamianus";"Distemonanthus";"benthamianus";"B";"1";386,206896551724;NA;0,606188958333333;0,75;4,2;0,2;30785;5,05;1404;278,02;21,9266381766382;"2";"2";20,1;NA;"Vincyane";336;0,87;1749,3;5,20625;"movingui";"Distemonanthus";"benthamianus";224,05504587156;109;203,67949;0,604571428571429;0,0708232617216773;"species";14;"Fabaceae"
"266";"Movingui";"Distemonanthus benthamianus";"Distemonanthus";"benthamianus";"B";"2";384,090909090909;NA;0,611022573964497;0,51;3,6;0,2;33453;5,85;1553;265,47;21,5408886027044;"2";"2";17,3;NA;"Vincyane";338;0,88;1714,208;5,07162130177515;"movingui";"Distemonanthus";"benthamianus";224,05504587156;109;206,52563;0,604571428571429;0,0708232617216773;"species";14;"Fabaceae"
"267";"Movingui";"Distemonanthus benthamianus";"Distemonanthus";"benthamianus";"B";"3";348,148148148148;NA;0,425600124113475;0,7;3,3;0,2;34286;5,47;1399;255,76;24,5075053609721;"2";"2";23,4;NA;"Vincyane";564;1,62;2645,881;4,69127836879433;"movingui";"Distemonanthus";"benthamianus";224,05504587156;109;240,03847;0,604571428571429;0,0708232617216773;"species";14;"Fabaceae"
"268";"Movingui";"Distemonanthus benthamianus";"Distemonanthus";"benthamianus";"C";"1";483,333333333333;NA;0,388720467980296;0,22;4,5;0,2;23848;4,22;1185;280,81;20,1248945147679;"2";"2";33,3;NA;"Vincyane";203;0,42;737,365;3,63233990147783;"movingui";"Distemonanthus";"benthamianus";224,05504587156;109;78,910255;0,604571428571429;0,0708232617216773;"species";14;"Fabaceae"
"269";"Movingui";"Distemonanthus benthamianus";"Distemonanthus";"benthamianus";"C";"2";464,492753623188;NA;0,188127527301092;0,21;4,5;0,2;15359;2,14;645;301,4;23,8124031007752;"2";"2";34,9;NA;"Vincyane";641;1,38;1918,005;2,99220748829953;"movingui";"Distemonanthus";"benthamianus";224,05504587156;109;120,589745;0,604571428571429;0,0708232617216773;"species";14;"Fabaceae"
"270";"Movingui";"Distemonanthus benthamianus";"Distemonanthus";"benthamianus";"C";"3";493,506493506493;NA;0,147975710526316;0,25;3,5;0,2;21069;3,21;983;306,23;21,4333672431333;"2";"2";34,4;NA;"Vincyane";380;0,77;927,894;2,44182631578947;"movingui";"Distemonanthus";"benthamianus";224,05504587156;109;56,23077;0,604571428571429;0,0708232617216773;"species";14;"Fabaceae"
"271";"Pouo";"Funtumia africana";"Funtumia";"africana";"A";"1";861,111111111111;NA;0,256162116129032;0,43;0,7;0,2;5388;0,86;228;265,12;23,6315789473684;"3";"2";41,9;NA;"Vincyane";155;0,18;439,235;2,83377419354839;"pouo";"Funtumia";"africana";154,849056603774;53;39,705128;0,424;0,0708232617216773;"species";3;"Apocynaceae"
"272";"Pouo";"Funtumia africana";"Funtumia";"africana";"A";"2";535,555555555556;NA;0,195233526970954;0,44;0,7;0,3;7795;1,35;323;239,26;24,1331269349845;"3";"2";47,7;NA;"Vincyane";241;0,45;603,572;2,50444813278008;"pouo";"Funtumia";"africana";154,849056603774;53;47,05128;0,424;0,0708232617216773;"species";3;"Apocynaceae"
"273";"Pouo";"Funtumia africana";"Funtumia";"africana";"A";"3";496,153846153846;NA;0,297902984496124;0,45;0,7;0,4;5597;0,85;210;247,06;26,652380952381;"3";"2";42,6;NA;"Vincyane";258;0,52;838,224;3,24893023255814;"pouo";"Funtumia";"africana";154,849056603774;53;76,85897;0,424;0,0708232617216773;"species";3;"Apocynaceae"
"274";"Pouo";"Funtumia africana";"Funtumia";"africana";"B";"1";475,471698113208;NA;0,595136388888889;0,29;0,9;0,4;7383;1,67;370;221,56;19,9540540540541;"3";"2";49;NA;"Vincyane";252;0,53;967,453;3,83909920634921;"pouo";"Funtumia";"africana";154,849056603774;53;149,97437;0,424;0,0708232617216773;"species";3;"Apocynaceae"
"275";"Pouo";"Funtumia africana";"Funtumia";"africana";"B";"2";469,354838709677;NA;0,724777525773196;0,28;0,7;0,4;8993;1,83;586;320,22;15,3464163822526;"3";"2";58,4;NA;"Vincyane";291;0,62;1299,709;4,46635395189003;"pouo";"Funtumia";"africana";154,849056603774;53;210,91026;0,424;0,0708232617216773;"species";3;"Apocynaceae"
"276";"Pouo";"Funtumia africana";"Funtumia";"africana";"B";"3";388,709677419355;NA;0,250718161825726;0,27;1,2;0,4;10799;2,5;740;296;14,5932432432432;"3";"2";61,6;NA;"Vincyane";241;0,62;804,424;3,33785892116183;"pouo";"Funtumia";"africana";154,849056603774;53;60,423077;0,424;0,0708232617216773;"species";3;"Apocynaceae"
"277";"Pouo";"Funtumia africana";"Funtumia";"africana";"C";"1";425;NA;0,639182156862745;0,3;1;0,4;11244;2,25;728;323,56;15,4450549450549;"3";"2";61,7;NA;"Vincyane";153;0,36;746,314;4,87786928104575;"pouo";"Funtumia";"africana";154,849056603774;53;97,79487;0,424;0,0708232617216773;"species";3;"Apocynaceae"
"278";"Pouo";"Funtumia africana";"Funtumia";"africana";"C";"2";477,777777777778;NA;0,428741813953488;0,3;1;0,4;12616;2,36;763;323,31;16,5347313237221;"3";"2";58,1;NA;"Vincyane";86;0,18;364,846;4,24239534883721;"pouo";"Funtumia";"africana";154,849056603774;53;36,871796;0,424;0,0708232617216773;"species";3;"Apocynaceae"
"279";"Pouo";"Funtumia africana";"Funtumia";"africana";"C";"3";460,975609756098;NA;0,432505767195767;0,36;0,8;0,3;7238;1,32;512;387,88;14,13671875;"3";"2";63,8;NA;"Vincyane";189;0,41;674,885;3,57082010582011;"pouo";"Funtumia";"africana";154,849056603774;53;81,74359;0,424;0,0708232617216773;"species";3;"Apocynaceae"
"280";"Dede";"Ficus exasperata";"Ficus";"exasperata";"A";"1";348,514851485149;NA;0,933202215909091;0,37;1,4;0,6;5333;0,69;170;246,38;31,3705882352941;"3";"1";42,9;NA;"Vincyane";352;1,01;2111,823;5,99949715909091;"dede";"Ficus";"exasperata";259,728571428571;70;328,48718;0,344;0,0708232617216773;"species";1;"Moraceae"
"281";"Dede";"Ficus exasperata";"Ficus";"exasperata";"A";"2";427,659574468085;NA;1,12067865671642;0,35;1,7;0,7;13178;1,96;411;209,69;32,0632603406326;"3";"1";41,4;NA;"Vincyane";201;0,47;1175,667;5,84908955223881;"dede";"Ficus";"exasperata";259,728571428571;70;225,25641;0,344;0,0708232617216773;"species";1;"Moraceae"
"282";"Dede";"Ficus exasperata";"Ficus";"exasperata";"A";"3";363,636363636364;NA;2,16340816666667;0,32;1,7;0,5;6271;0,79;215;272,15;29,1674418604651;"3";"1";43;NA;"Vincyane";240;0,66;2627,443;10,9476791666667;"dede";"Ficus";"exasperata";259,728571428571;70;519,21796;0,344;0,0708232617216773;"species";1;"Moraceae"
"283";"Dede";"Ficus exasperata";"Ficus";"exasperata";"B";"1";520;NA;1,52514794871795;0,47;1,5;0,4;7976;1,13;353;312,39;22,5949008498584;"3";"1";47;NA;"Vincyane";78;0,15;634,329;8,13242307692308;"dede";"Ficus";"exasperata";259,728571428571;70;118,96154;0,344;0,0708232617216773;"species";1;"Moraceae"
"284";"Dede";"Ficus exasperata";"Ficus";"exasperata";"B";"2";52;NA;2,58431961538462;0,46;1,5;0,7;9379;1,43;431;301,4;21,7610208816705;"3";"1";44,7;NA;"Vincyane";26;0,5;346,964;13,3447692307692;"dede";"Ficus";"exasperata";259,728571428571;70;67,19231;0,344;0,0708232617216773;"species";1;"Moraceae"
"285";"Dede";"Ficus exasperata";"Ficus";"exasperata";"B";"3";307,207207207207;NA;0,147755469208211;0,41;1,6;0,6;8759;1,9;581;305,79;15,0757314974182;"3";"1";44,1;NA;"Vincyane";682;2,22;1262,523;1,85120674486804;"dede";"Ficus";"exasperata";259,728571428571;70;100,76923;0,344;0,0708232617216773;"species";1;"Moraceae"
"286";"Dede";"Ficus exasperata";"Ficus";"exasperata";"C";"1";215,841584158416;NA;0,632615871559633;0,59;1,7;0,6;4320;0,69;273;395,65;15,8241758241758;"3";"1";42,9;NA;"Vincyane";218;1,01;965,915;4,43080275229358;"dede";"Ficus";"exasperata";259,728571428571;70;137,91026;0,344;0,0708232617216773;"species";1;"Moraceae"
"287";"Dede";"Ficus exasperata";"Ficus";"exasperata";"C";"2";670,212765957447;NA;1,66528285714286;0,67;2,2;0,8;6303;1,96;359;183,16;17,5571030640669;"3";"1";41,4;NA;"Vincyane";315;0,47;2571,115;8,16226984126984;"dede";"Ficus";"exasperata";259,728571428571;70;524,5641;0,344;0,0708232617216773;"species";1;"Moraceae"
